"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Starters","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Karl Malone","UTA","34:00","11","17","0","0","6","9","3","7","10","0","1","2","3","3","28",".647","",".667"
"Charles Barkley","PHO","34:00","5","11","1","2","5","7","0","4","4","7","4","0","4","3","16",".455",".500",".714"
"John Stockton","UTA","31:00","3","6","1","2","2","2","0","6","6","15","2","0","5","3","9",".500",".500","1.000"
"David Robinson","SAS","26:00","7","10","0","0","7","12","2","8","10","1","0","1","1","4","21",".700","",".583"
"Clyde Drexler","POR","11:00","1","3","0","1","0","0","1","0","1","1","0","0","2","3","2",".333",".000",""
"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Reserves","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Dan Majerle","PHO","26:00","6","11","3","6","3","4","2","5","7","3","1","2","0","2","18",".545",".500",".750"
"Tim Hardaway","GSW","21:00","3","9","1","3","9","12","1","5","6","4","1","0","3","1","16",".333",".333",".750"
"Hakeem Olajuwon","HOU","21:00","1","5","0","0","1","2","2","5","7","1","2","2","3","3","3",".200","",".500"
"Terry Porter","POR","19:00","3","8","1","5","0","0","0","0","0","3","1","0","1","1","7",".375",".200",""
"Danny Manning","LAC","18:00","5","5","0","0","0","0","1","3","4","1","0","0","0","1","10","1.000","",""
"Sean Elliott","SAS","15:00","1","6","0","0","3","4","1","1","2","0","0","0","1","1","5",".167","",".750"
"Shawn Kemp","SEA","9:00","0","2","0","0","0","0","2","0","2","0","0","0","0","3","0",".000","",""
"Team Totals","","265","46","93","7","19","36","52","15","44","59","36","12","7","23","28","135",".495",".368",".692"
