"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Starters","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Michael Jordan","CHI","36:00","10","24","1","2","9","13","3","1","4","5","4","0","6","5","30",".417",".500",".692"
"Isiah Thomas","DET","32:00","4","7","0","1","0","2","0","2","2","4","2","0","2","2","8",".571",".000",".000"
"Scottie Pippen","CHI","29:00","4","14","0","2","2","3","2","3","5","4","5","2","0","4","10",".286",".000",".667"
"Shaquille O'Neal","ORL","25:00","4","9","0","0","6","9","3","4","7","0","0","0","0","3","14",".444","",".667"
"Larry Johnson","CHH","16:00","2","6","0","0","0","0","3","1","4","0","0","0","0","1","4",".333","",""
"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Reserves","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Patrick Ewing","NYK","25:00","7","11","0","0","1","1","3","7","10","1","2","2","4","4","15",".636","","1.000"
"Mark Price","CLE","23:00","6","11","6","9","1","2","0","1","1","4","1","0","3","5","19",".545",".667",".500"
"Brad Daugherty","CLE","19:00","3","4","0","0","2","4","1","6","7","0","0","0","0","0","8",".750","",".500"
"Dominique Wilkins","ATL","18:00","2","11","1","3","4","4","4","3","7","0","1","0","1","2","9",".182",".333","1.000"
"Joe Dumars","DET","17:00","2","8","1","4","0","0","0","2","2","4","0","0","1","1","5",".250",".250",""
"Detlef Schrempf","IND","13:00","1","3","0","1","1","2","0","3","3","0","0","0","1","4","3",".333",".000",".500"
"Larry Nance","CLE","12:00","3","4","0","0","1","2","1","2","3","1","1","1","0","3","7",".750","",".500"
"Team Totals","","265","48","112","9","22","27","42","20","35","55","23","16","5","18","34","132",".429",".409",".643"
