"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Starters","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Gary Payton","SEA","28:00","7","15","1","5","2","2","0","1","1","10","2","0","4","2","17",".467",".200","1.000"
"John Stockton","UTA","20:00","5","6","2","2","0","0","0","0","0","5","1","0","1","2","12",".833","1.000",""
"Hakeem Olajuwon","HOU","20:00","5","8","0","0","1","2","0","3","3","1","0","1","1","1","11",".625","",".500"
"Karl Malone","UTA","20:00","2","8","0","0","0","0","1","3","4","0","1","1","0","0","4",".250","",""
"Shawn Kemp","SEA","19:00","4","7","1","2","1","2","1","3","4","1","1","0","1","1","10",".571",".500",".500"
"","","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Totals","Shooting","Shooting","Shooting"
"Reserves","Tm","MP","FG","FGA","3P","3PA","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","FG%","3P%","FT%"
"Latrell Sprewell","GSW","25:00","7","12","1","3","4","6","1","2","3","1","2","0","1","2","19",".583",".333",".667"
"Mitch Richmond","SAC","22:00","3","7","3","4","0","0","1","2","3","4","0","0","1","1","9",".429",".750",""
"Detlef Schrempf","SEA","20:00","5","8","1","3","0","1","1","3","4","2","0","1","1","3","11",".625",".333",".000"
"Tom Gugliotta","MIN","19:00","3","7","0","1","3","4","1","7","8","3","2","0","3","3","9",".429",".000",".750"
"Kevin Garnett","MIN","18:00","1","7","0","0","4","4","1","8","9","1","0","1","0","2","6",".143","","1.000"
"Eddie Jones","LAL","17:00","3","4","0","1","4","7","1","0","1","1","1","2","3","1","10",".750",".000",".571"
"Chris Gatling","DAL","12:00","1","8","0","0","0","0","0","2","2","0","1","0","0","1","2",".125","",""
"Team Totals","","240","46","97","9","21","19","28","8","34","42","29","11","6","16","19","120",".474",".429",".679"
